"ID","Lat","Lon","timestamp","Timeperiod","Timeperiod2","TURNANGLE","STEPLENGTH","BEARING","km_hr","Water_NEAR_DIST","Water_NEAR_FC","Ruggedness","Behaviour"
129,-17.103377,125.568022,"24/04/2015 7:55","Morn","Morn",35.84572416,84.74750948,334.2972059,0.508485057,136.605851,"Rivers",9.899495125,"Direct Movement"
129,-17.102691,125.567668,"24/04/2015 8:05","Morn","Morn",36.52907962,35.6838799,10.82628556,0.214103279,72.73701926,"Rivers",5.39675808,"Direct Movement"
129,-17.102374,125.567726,"24/04/2015 8:15","Morn","Morn",-55.07797896,47.62588019,315.7483066,0.142877641,65.08823285,"Rivers",3.240370274,"Direct Movement"
129,-17.10207,125.56741,"24/04/2015 8:35","Morn","Morn",52.41458945,55.58440436,8.162896049,0.333506426,21.10189325,"Rivers",1.224744916,"Direct Movement"
129,-17.101572,125.567477,"24/04/2015 8:45","Morn","Morn",29.12373531,43.20090802,37.28663136,0.259205448,8.409083627,"Rivers",0.866025388,"Direct Movement"
129,-17.101259,125.567719,"24/04/2015 8:55","Morn","Morn",44.1638694,5.136221142,81.45050075,0.030817327,15.67012976,"Rivers",1.457737923,"Direct Movement"
129,-17.101251,125.567766,"24/04/2015 9:05","Morn","Morn",-53.29872163,215.7956793,28.15177912,0.646847998,12.76183731,"Rivers",1.457737923,"Direct Movement"
129,-17.099521,125.568699,"24/04/2015 9:25","Morn","Morn",122.6353236,6.288616002,150.7871027,0.037731696,82.34402453,"Rivers",2.061552763,"Direct Movement"
129,-17.09957,125.568728,"24/04/2015 9:35","Morn","Morn",-21.57818361,6.21411622,129.2089191,0.037284697,76.23757555,"Rivers",2.061552763,"Direct Movement"
129,-17.099605,125.568774,"24/04/2015 9:45","Morn","Morn",63.3889266,29.73220599,192.5978457,0.178393236,70.08027382,"Rivers",2.061552763,"Direct Movement"
129,-17.099868,125.568717,"24/04/2015 9:55","Morn","Morn",61.72486797,3.053045084,254.3227137,0.018318271,53.29764532,"Rivers",1.620185137,"Direct Movement"
129,-17.099876,125.568689,"24/04/2015 10:05","Noon","Morn",130.3485967,2.337770776,24.67131038,0.014026625,54.70076789,"Rivers",1.620185137,"Direct Movement"
129,-17.099856,125.568698,"24/04/2015 10:15","Noon","Morn",-137.3964007,3.529392837,247.2749097,0.021176357,55.58752125,"Rivers",1.620185137,"Direct Movement"
129,-17.099869,125.568668,"24/04/2015 10:25","Noon","Morn",-161.7826244,7.966713501,85.49228533,0.047720746,56.81270358,"Rivers",1,"Direct Movement"
129,-17.099862,125.568742,"24/04/2015 10:35","Noon","Morn",-174.1867655,3.460918032,271.3055198,0.020765508,51.85008011,"Rivers",1.620185137,"Direct Movement"
129,-17.099862,125.56871,"24/04/2015 10:45","Noon","Morn",27.67235353,4.121047017,298.9778734,0.008242094,54.26909219,"Rivers",1.620185137,"Direct Movement"
129,-17.099845,125.568676,"24/04/2015 11:15","Noon","Morn",58.26971931,11.13798858,357.2475927,0.066827931,58.18877975,"Rivers",1,"Direct Movement"
129,-17.099744,125.568669,"24/04/2015 11:25","Noon","Morn",124.7741127,8.683081072,122.0217054,0.052098486,66.68525973,"Rivers",1,"Direct Movement"
129,-17.099785,125.568739,"24/04/2015 11:35","Noon","Morn",155.5111101,1.876599,277.5328155,0.011240859,58.2957343,"Rivers",1.620185137,"Direct Movement"
129,-17.099783,125.568721,"24/04/2015 11:45","Noon","Morn",27.57322593,83.61699733,305.1060414,0.501701984,59.74522559,"Rivers",1.620185137,"Slow Foraging"
129,-17.099357,125.568073,"24/04/2015 11:55","Noon","Morn",62.26880246,45.07900907,7.374843876,0.135237027,141.5782529,"Rivers",1.457737923,"Slow Foraging"
129,-17.098952,125.568122,"24/04/2015 12:15","Noon","Noon",-74.38615271,29.38081692,292.9886912,0.176284902,170.3052823,"Rivers",1.936491728,"Slow Foraging"
129,-17.098852,125.567867,"24/04/2015 12:25","Noon","Noon",130.5489643,11.11224176,63.53765545,0.066673451,197.1514295,"Rivers",1.936491728,"Slow Foraging"
129,-17.098806,125.567959,"24/04/2015 12:35","Noon","Noon",-122.6831155,21.63783232,300.8545399,0.129610976,193.9814311,"Rivers",2.291287899,"Slow Foraging"
129,-17.098708,125.567784,"24/04/2015 12:45","Noon","Noon",4.631523344,2.254516996,305.4860633,0.013527102,214.7697632,"Rivers",2.73861289,"Slow Foraging"
129,-17.098696,125.567766,"24/04/2015 12:55","Noon","Noon",53.94568183,3.68823291,359.4317451,0.022129397,216.9792038,"Rivers",2.73861289,"Slow Foraging"
129,-17.098663,125.567765,"24/04/2015 13:05","Noon","Noon",-52.82734097,28.28451681,306.6044041,0.169707101,219.6997966,"Rivers",2.73861289,"Slow Foraging"
129,-17.098514,125.56755,"24/04/2015 13:15","Noon","Noon",158.2149357,51.67162914,104.8193399,0.310029775,247.5233568,"Rivers",3.8078866,"Slow Foraging"
129,-17.098627,125.568021,"24/04/2015 13:25","Noon","Noon",106.4504897,120.4193265,211.2698296,0.722515959,203.7719398,"Rivers",2.291287899,"Slow Foraging"
129,-17.099564,125.567447,"24/04/2015 13:35","Noon","Noon",65.57234805,56.17874477,276.8421776,0.336511616,171.2010085,"Rivers",2.371708155,"Slow Foraging"
129,-17.09951,125.566922,"24/04/2015 13:45","Noon","Noon",16.86161624,128.8432105,293.7037939,0.773059263,214.1604207,"Rivers",4.092676163,"Slow Foraging"
129,-17.099056,125.565808,"24/04/2015 13:55","Noon","Noon",1.454333046,258.6195736,295.1581269,1.551717442,332.532596,"Rivers",2.97909379,"Slow Foraging"
129,-17.098091,125.563596,"24/04/2015 14:05","Noon","Noon",-20.47675078,255.5690333,274.6813762,1.5334142,561.442957,"Rivers",2.449489832,"Slow Foraging"
129,-17.097933,125.561202,"24/04/2015 14:15","Noon","Noon",19.07178171,275.3345849,293.7531579,1.65200751,669.2617602,"Rivers",2,"Slow Foraging"
129,-17.096962,125.558822,"24/04/2015 14:25","Noon","Noon",0.533774252,184.1280983,294.2869321,1.10476859,907.4864499,"Rivers",1.118034005,"Slow Foraging"
129,-17.096298,125.557236,"24/04/2015 14:35","Noon","Noon",0.847433987,31.73031891,295.1343661,0.190065138,1073.702558,"Waterpoints",0.612372458,"Slow Foraging"
129,-17.096179,125.556965,"24/04/2015 14:45","Noon","Noon",41.21128251,86.30672076,336.3456486,0.517840325,1100.230383,"Waterpoints",0.5,"Slow Foraging"
129,-17.09547,125.55663,"24/04/2015 14:55","Noon","Noon",177.5351234,86.36979468,153.880772,0.518218768,1185.679968,"Waterpoints",0.5,"Slow Foraging"
129,-17.096165,125.556997,"24/04/2015 15:05","Noon","Arvo",4.297137785,29.04334175,158.1779098,0.174260051,1099.711097,"Waterpoints",0.5,"Slow Foraging"
129,-17.096408,125.557101,"24/04/2015 15:15","Noon","Arvo",-21.85454382,22.49828941,136.323366,0.134989736,1071.12379,"Waterpoints",0.612372458,"Slow Foraging"
129,-17.096553,125.557249,"24/04/2015 15:25","Noon","Arvo",51.89660425,8.520770988,188.2199702,0.051124626,1049.090879,"Waterpoints",0.612372458,"Slow Foraging"
129,-17.096629,125.557239,"24/04/2015 15:35","Noon","Arvo",147.5865663,32.54497401,335.8065365,0.195269844,1042.587509,"Waterpoints",0.790569425,"Slow Foraging"
129,-17.096362,125.55711,"24/04/2015 15:45","Noon","Arvo",34.62408539,28.05907138,10.43062188,0.168074304,1074.826283,"Waterpoints",0.612372458,"Slow Foraging"
129,-17.096113,125.557154,"24/04/2015 15:55","Noon","Arvo",80.10865435,32.79795803,90.53927623,0.196787748,1095.719671,"Waterpoints",0.612372458,"Slow Foraging"
129,-17.096112,125.557462,"24/04/2015 16:05","Eve","Arvo",-2.763998553,46.90656674,87.77527767,0.2814394,1074.410983,"Rivers",0.353553385,"Slow Foraging"
129,-17.09609,125.557902,"24/04/2015 16:15","Eve","Arvo",-130.677776,7.75919552,317.0975016,0.046555173,1044.745422,"Rivers",0.353553385,"Slow Foraging"
129,-17.096039,125.557852,"24/04/2015 16:25","Eve","Arvo",51.20002484,75.66186206,8.297526473,0.453971172,1052.501786,"Rivers",0.353553385,"Slow Foraging"
129,-17.095361,125.557945,"24/04/2015 16:35","Eve","Arvo",-1.283104958,62.86967219,7.014421515,0.377218033,1102.990184,"Rivers",0.353553385,"Slow Foraging"
129,-17.094797,125.558009,"24/04/2015 16:45","Eve","Arvo",-21.99836668,105.3066081,345.0160548,0.631839648,1148.024159,"Rivers",0.5,"Slow Foraging"
129,-17.093882,125.557741,"24/04/2015 16:55","Eve","Arvo",42.71697634,61.11913818,27.73303118,0.366104655,1246.819047,"Rivers",0.353553385,"Slow Foraging"
129,-17.09339,125.558002,"24/04/2015 17:05","Eve","Arvo",-5.994530045,77.09810326,21.73850113,0.46258862,1276.546589,"Rivers",0,"Slow Foraging"
129,-17.09274,125.558261,"24/04/2015 17:15","Eve","Arvo",72.22855114,133.874603,93.96705228,0.803247618,1323.652543,"Rivers",0.5,"Slow Foraging"
129,-17.092807,125.559516,"24/04/2015 17:25","Eve","Arvo",60.5640913,80.3524503,154.5311436,0.482114702,1255.284554,"Rivers",1.172603965,"Slow Foraging"
129,-17.093458,125.55985,"24/04/2015 17:35","Eve","Arvo",-22.29710324,76.42894811,132.2340403,0.458573689,1174.954856,"Rivers",1.060660124,"Slow Foraging"
129,-17.093916,125.560387,"24/04/2015 17:45","Eve","Arvo",-148.9203809,17.33970812,343.3136594,0.104038249,1105.402389,"Rivers",1.369306445,"Slow Foraging"
129,-17.093766,125.560338,"24/04/2015 17:55","Eve","Arvo",-98.67047875,1.861852787,244.6431807,0.011171117,1122.655293,"Rivers",1.414213538,"Slow Foraging"
129,-17.093774,125.560323,"24/04/2015 18:05","Eve","Arvo",131.3645774,0.768969467,16.00775811,0.00460614,1122.56006,"Rivers",1.414213538,"Sedentary"
129,-17.093767,125.560325,"24/04/2015 18:15","Eve","Arvo",91.20889019,1.054884581,107.2166483,0.006329307,1123.16213,"Rivers",1.414213538,"Sedentary"
129,-17.09377,125.560334,"24/04/2015 18:25","Eve","Arvo",168.6584561,0.620105117,275.8751044,0.003720631,1122.489099,"Rivers",1.414213538,"Sedentary"
129,-17.093769,125.560328,"24/04/2015 18:35","Eve","Arvo",41.46126453,0.94511632,317.336369,0.005670698,1122.783041,"Rivers",1.414213538,"Sedentary"
129,-17.093763,125.560322,"24/04/2015 18:45","Eve","Arvo",-173.1215654,2.52197973,144.2148035,0.015131878,1123.669907,"Rivers",1.414213538,"Sedentary"
129,-17.093781,125.560336,"24/04/2015 18:55","Eve","Arvo",87.57400106,0.862813266,231.7888046,0.00517688,1121.216067,"Rivers",1.414213538,"Sedentary"
129,-17.093786,125.56033,"24/04/2015 19:05","Eve","Arvo",131.3019709,2.349379833,3.090775505,0.014096279,1120.981593,"Rivers",1.414213538,"Sedentary"
129,-17.093765,125.560331,"24/04/2015 19:15","Eve","Arvo",147.7276255,6.145874338,150.818401,0.036875246,1123.101604,"Rivers",1.414213538,"Sedentary"
129,-17.093813,125.56036,"24/04/2015 19:25","Eve","Arvo",-24.004193,8.87850397,126.814208,0.053271024,1116.998812,"Rivers",1.322875619,"Sedentary"
129,-17.09386,125.560427,"24/04/2015 19:35","Eve","Arvo",-174.8476672,10.50356308,311.9665408,0.063021378,1109.382724,"Rivers",1.369306445,"Sedentary"
129,-17.093798,125.560353,"24/04/2015 19:45","Eve","Arvo",-47.51068254,5.249568825,264.4558582,0.031497413,1118.841209,"Rivers",1.322875619,"Sedentary"
129,-17.093803,125.560304,"24/04/2015 19:55","Eve","Arvo",137.7230775,4.120110021,42.17893578,0.02472066,1120.372463,"Rivers",1.414213538,"Sedentary"
129,-17.093775,125.56033,"24/04/2015 20:05","Eve","Overnight",-42.03158543,1.007677043,0.147350344,0.006046062,1122.132214,"Rivers",1.414213538,"Sedentary"
129,-17.093766,125.560329,"24/04/2015 20:15","Eve","Overnight",151.1297073,1.449973311,151.2770577,0.00869984,1123.062654,"Rivers",1.414213538,"Sedentary"
129,-17.093777,125.560336,"24/04/2015 20:25","Eve","Overnight",63.85190928,1.301337352,215.1289669,0.007795032,1121.621452,"Rivers",1.414213538,"Sedentary"
129,-17.093787,125.560329,"24/04/2015 20:35","Eve","Overnight",-174.049676,2.846729209,41.07929092,0.017080375,1120.923597,"Rivers",1.414213538,"Sedentary"
129,-17.093767,125.560347,"24/04/2015 20:45","Eve","Overnight",-149.0147166,0.933041777,252.0645743,0.005598251,1122.194517,"Rivers",1.414213538,"Sedentary"
129,-17.09377,125.560338,"24/04/2015 20:55","Eve","Overnight",152.8667542,2.964376669,44.9313285,0.01778626,1122.266552,"Rivers",1.414213538,"Sedentary"
129,-17.093751,125.560358,"24/04/2015 21:05","Eve","Overnight",26.50927821,2.042350217,71.4406067,0.012254101,1123.412974,"Rivers",1.322875619,"Sedentary"
129,-17.093745,125.560376,"24/04/2015 21:15","Eve","Overnight",-112.0860844,0.885666596,319.3545223,0.005314,1123.283446,"Rivers",1.322875619,"Sedentary"
129,-17.093739,125.56037,"24/04/2015 21:25","Eve","Overnight",-108.3212321,2.872151413,211.0332901,0.017232908,1124.12337,"Rivers",1.322875619,"Sedentary"
129,-17.093761,125.560357,"24/04/2015 21:35","Eve","Overnight",-12.71330572,3.739838713,198.3199844,0.022401696,1122.404887,"Rivers",1.322875619,"Sedentary"
129,-17.093793,125.560346,"24/04/2015 21:45","Eve","Overnight",-134.5664121,2.390263415,63.75357234,0.01434158,1119.567781,"Rivers",1.414213538,"Sedentary"
129,-17.093784,125.560366,"24/04/2015 21:55","Eve","Overnight",116.5467104,5.392600448,180.3002827,0.032355603,1119.730671,"Rivers",1.322875619,"Sedentary"
129,-17.093832,125.560366,"24/04/2015 22:05","Night","Overnight",-153.4611801,4.746524522,26.83910257,0.028479147,1114.753299,"Rivers",1.369306445,"Sedentary"
129,-17.093794,125.560386,"24/04/2015 22:15","Night","Overnight",-129.9152515,2.686830597,256.9238511,0.016120984,1117.859089,"Rivers",1.322875619,"Sedentary"
129,-17.0938,125.560362,"24/04/2015 22:25","Night","Overnight",91.57687665,2.81004727,348.5007277,0.016860284,1118.288285,"Rivers",1.322875619,"Sedentary"
129,-17.093775,125.560356,"24/04/2015 22:35","Night","Overnight",-50.60887951,1.699203449,297.8918482,0.010195221,1121.048346,"Rivers",1.322875619,"Sedentary"
129,-17.093768,125.560342,"24/04/2015 22:45","Night","Overnight",-162.6736846,1.596551734,135.2181636,0.009563371,1122.354358,"Rivers",1.414213538,"Sedentary"
129,-17.093778,125.560352,"24/04/2015 22:55","Night","Overnight",116.4181058,0.473351719,251.6362695,0.00284011,1120.878622,"Rivers",1.414213538,"Sedentary"
129,-17.093779,125.560348,"24/04/2015 23:05","Night","Overnight",157.6093807,1.33665543,49.24565012,0.008019933,1120.91149,"Rivers",1.414213538,"Sedentary"
129,-17.093771,125.560358,"24/04/2015 23:15","Night","Overnight",87.15728724,2.818188674,136.4029374,0.016909132,1121.334052,"Rivers",1.322875619,"Sedentary"
129,-17.09379,125.560376,"24/04/2015 23:25","Night","Overnight",162.7285716,3.098437751,299.1315089,0.018590627,1118.708918,"Rivers",1.322875619,"Sedentary"
129,-17.093776,125.560351,"24/04/2015 23:35","Night","Overnight",-167.0359243,0.553166916,132.0955846,0.003319001,1121.131125,"Rivers",1.414213538,"Sedentary"
129,-17.09378,125.560354,"24/04/2015 23:45","Night","Overnight",-171.2615252,5.774919607,320.8340595,0.034649518,1120.632142,"Rivers",1.322875619,"Sedentary"
129,-17.09374,125.56032,"24/04/2015 23:55","Night","Overnight",-115.542766,41.64078187,205.2912935,0.249428976,1126.160689,"Rivers",1.414213538,"Sedentary"
